date,year,month,hour,season,weekday,is_holiday,working_day,weather_sit,is_covid,temp,wind,humidity,total_count
2018-01-10,2018,1,8,1,2,0,1,2.0,0,-1.4207910818045495,-1.6968138361270033,0.5742182043887598,978.0
2018-01-10,2018,1,9,1,2,0,1,2.0,0,-1.3172249252954833,-1.6968138361270033,0.3087285071008145,401.0
2018-01-10,2018,1,10,1,2,0,1,1.0,0,-1.2136587687864169,-1.6968138361270033,0.043238809812869226,186.0
2018-01-10,2018,1,11,1,2,0,1,2.0,0,-1.1100926122773507,-0.831054232657217,-0.169152948017487,201.0
2018-01-10,2018,1,12,1,2,0,1,2.0,0,-1.1100926122773507,-0.3363344592459106,0.043238809812869226,261.0
2018-01-10,2018,1,13,1,2,0,1,2.0,0,-1.1100926122773507,-0.3363344592459106,0.043238809812869226,233.0
2018-01-10,2018,1,14,1,2,0,1,2.0,0,-1.0065264557682845,-0.3363344592459106,-0.169152948017487,230.0
2018-01-10,2018,1,15,1,2,0,1,1.0,0,-0.9029602992592182,-0.9547341760100437,-0.169152948017487,338.0
2018-01-10,2018,1,16,1,2,0,1,2.0,0,-0.9029602992592182,-0.9547341760100437,-0.169152948017487,550.0
2018-01-10,2018,1,17,1,2,0,1,2.0,0,-1.1100926122773507,-0.9547341760100437,0.3087285071008145,926.0
2018-01-10,2018,1,18,1,2,0,1,2.0,0,-1.1100926122773507,-0.9547341760100437,0.5742182043887598,753.0
2018-01-10,2018,1,19,1,2,0,1,2.0,0,-1.0065264557682845,-0.5836943459515638,0.09633674927045828,390.0
2018-01-10,2018,1,20,1,2,0,1,2.0,0,-1.1100926122773507,-0.9547341760100437,0.5742182043887598,273.0
2018-01-10,2018,1,21,1,2,0,1,2.0,0,-1.0065264557682845,-1.6968138361270033,0.3087285071008145,227.0
2018-01-10,2018,1,22,1,2,0,1,2.0,0,-0.9029602992592182,-1.6968138361270033,0.09633674927045828,140.0
2018-01-10,2018,1,23,1,2,0,1,2.0,0,-1.1100926122773507,-1.6968138361270033,0.5742182043887598,62.0
2018-01-11,2018,1,0,1,3,0,1,2.0,0,-1.1100926122773507,-1.6968138361270033,0.8928058411342941,21.0
2018-01-11,2018,1,1,1,3,0,1,2.0,0,-1.1100926122773507,-1.6968138361270033,0.8928058411342941,5.0
2018-01-11,2018,1,2,1,3,0,1,1.0,0,-1.1100926122773507,-1.6968138361270033,0.8928058411342941,6.0
2018-01-11,2018,1,3,1,3,0,1,1.0,0,-1.1100926122773507,-1.6968138361270033,0.8928058411342941,3.0
2018-01-11,2018,1,4,1,3,0,1,2.0,0,-1.0065264557682845,-1.6968138361270033,0.6273161438463488,16.0
2018-01-11,2018,1,5,1,3,0,1,2.0,0,-1.1100926122773507,-1.6968138361270033,0.8928058411342941,75.0
2018-01-11,2018,1,6,1,3,0,1,1.0,0,-1.1100926122773507,-1.6968138361270033,0.8928058411342941,265.0
2018-01-11,2018,1,7,1,3,0,1,2.0,0,-1.0065264557682845,-0.9547341760100437,0.6273161438463488,656.0
2018-01-11,2018,1,8,1,3,0,1,1.0,0,-0.9029602992592182,-0.831054232657217,0.36182644655840357,1122.0
2018-01-11,2018,1,9,1,3,0,1,2.0,0,-0.6958279862410857,-1.6968138361270033,0.09633674927045828,433.0
2018-01-11,2018,1,10,1,3,0,1,2.0,0,-0.5922618297320194,-1.6968138361270033,0.09633674927045828,225.0
2018-01-11,2018,1,11,1,3,0,1,2.0,0,-0.48869567322295315,-0.831054232657217,0.14943468872804733,239.0
2018-01-11,2018,1,12,1,3,0,1,2.0,0,-0.17799720369575434,-0.831054232657217,-0.06295706910230889,324.0
2018-01-11,2018,1,13,1,3,0,1,2.0,0,0.029135109322378182,-0.831054232657217,-0.06295706910230889,330.0
2018-01-11,2018,1,14,1,3,0,1,1.0,0,0.2362674223405107,-0.5836943459515638,-0.2753488269326651,304.0
2018-01-11,2018,1,15,1,3,0,1,2.0,0,0.029135109322378182,-0.5836943459515638,0.41492438601599263,413.0
2018-01-11,2018,1,16,1,3,0,1,2.0,0,-0.07443104718668808,-0.08897457254025733,0.41492438601599263,625.0
2018-01-11,2018,1,17,1,3,0,1,2.0,0,-0.07443104718668808,-0.08897457254025733,0.9459037805918832,1083.0
2018-01-11,2018,1,18,1,3,0,1,2.0,0,-0.07443104718668808,0.40574520087104915,0.9459037805918832,868.0
2018-01-11,2018,1,19,1,3,0,1,2.0,0,-0.07443104718668808,0.40574520087104915,1.2644914173374175,451.0
2018-01-11,2018,1,20,1,3,0,1,2.0,0,-0.17799720369575434,-0.3363344592459106,1.5830790540829518,306.0
2018-01-11,2018,1,21,1,3,0,1,2.0,0,-0.07443104718668808,0.40574520087104915,1.5830790540829518,202.0
2018-01-11,2018,1,22,1,3,0,1,2.0,0,-0.07443104718668808,0.15838531416539592,1.5830790540829518,159.0
2018-01-11,2018,1,23,1,3,0,1,1.0,0,-0.07443104718668808,0.15838531416539592,1.5830790540829518,79.0
2018-01-12,2018,1,0,1,4,0,1,1.0,0,-0.07443104718668808,0.15838531416539592,1.5830790540829518,34.0
2018-01-12,2018,1,1,1,4,0,1,2.0,0,0.029135109322378182,0.6531050875767024,1.5830790540829518,26.0
2018-01-12,2018,1,2,1,4,0,1,2.0,0,0.13270126583144445,1.0241449176351822,1.2644914173374175,15.0
2018-01-12,2018,1,3,1,4,0,1,2.0,0,0.13270126583144445,2.1372644078106218,1.5830790540829518,5.0
2018-01-12,2018,1,4,1,4,0,1,2.0,0,0.13270126583144445,1.2715048043408355,1.5830790540829518,9.0
2018-01-12,2018,1,5,1,4,0,1,2.0,0,-0.07443104718668808,0.776785030929529,1.9016666908284863,43.0
2018-01-12,2018,1,6,1,4,0,1,2.0,0,0.029135109322378182,0.6531050875767024,1.9016666908284863,108.0
2018-01-12,2018,1,7,1,4,0,1,2.0,0,0.13270126583144445,0.40574520087104915,1.9016666908284863,351.0
2018-01-12,2018,1,8,1,4,0,1,2.0,0,0.13270126583144445,0.15838531416539592,1.9016666908284863,761.0
2018-01-12,2018,1,9,1,4,0,1,2.0,0,0.029135109322378182,1.0241449176351822,1.9016666908284863,278.0
2018-01-12,2018,1,10,1,4,0,1,2.0,0,0.2362674223405107,0.6531050875767024,1.9016666908284863,125.0
2018-01-12,2018,1,11,1,4,0,1,2.0,0,0.13270126583144445,0.776785030929529,1.9016666908284863,186.0
2018-01-12,2018,1,12,1,4,0,1,2.0,0,0.2362674223405107,1.0241449176351822,1.9016666908284863,268.0
2018-01-12,2018,1,13,1,4,0,1,2.0,0,0.13270126583144445,1.0241449176351822,1.9016666908284863,323.0
2018-01-12,2018,1,14,1,4,0,1,2.0,0,0.2362674223405107,0.6531050875767024,1.9016666908284863,347.0
2018-01-12,2018,1,15,1,4,0,1,1.0,0,0.2362674223405107,0.15838531416539592,1.9016666908284863,459.0
2018-01-12,2018,1,16,1,4,0,1,2.0,0,0.2362674223405107,0.6531050875767024,1.9016666908284863,591.0
2018-01-12,2018,1,17,1,4,0,1,2.0,0,0.2362674223405107,0.15838531416539592,1.5830790540829518,610.0
2018-01-12,2018,1,18,1,4,0,1,2.0,0,0.2362674223405107,-0.08897457254025733,1.9016666908284863,525.0
2018-01-12,2018,1,19,1,4,0,1,2.0,0,0.029135109322378182,1.2715048043408355,1.9016666908284863,348.0
2018-01-12,2018,1,20,1,4,0,1,2.0,0,0.339833578849577,1.2715048043408355,1.5830790540829518,128.0
2018-01-12,2018,1,21,1,4,0,1,1.0,0,0.13270126583144445,0.776785030929529,1.9016666908284863,126.0
2018-01-12,2018,1,22,1,4,0,1,2.0,0,0.029135109322378182,0.15838531416539592,1.9016666908284863,131.0
2018-01-12,2018,1,23,1,4,0,1,2.0,0,0.13270126583144445,0.6531050875767024,1.9016666908284863,53.0
2018-01-13,2018,1,0,1,5,0,0,2.0,0,0.13270126583144445,2.013584464457795,1.5830790540829518,39.0
2018-01-13,2018,1,1,1,5,0,0,1.0,0,-0.2815633602048206,3.374063841338888,0.9459037805918832,25.0
2018-01-13,2018,1,2,1,5,0,0,2.0,0,-0.48869567322295315,-0.5836943459515638,1.2644914173374175,30.0
2018-01-13,2018,1,3,1,5,0,0,2.0,0,-0.5922618297320194,1.2715048043408355,0.9459037805918832,12.0
2018-01-13,2018,1,4,1,5,0,0,2.0,0,-0.799394142750152,1.766224577752142,0.8928058411342941,6.0
2018-01-13,2018,1,5,1,5,0,0,2.0,0,-0.799394142750152,2.8793440679275815,0.6273161438463488,7.0
2018-01-13,2018,1,6,1,5,0,0,2.0,0,-1.2136587687864169,2.013584464457795,0.3087285071008145,22.0
2018-01-13,2018,1,7,1,5,0,0,2.0,0,-1.4207910818045495,2.8793440679275815,0.3087285071008145,59.0
2018-01-13,2018,1,8,1,5,0,0,1.0,0,-1.4207910818045495,3.1267039546332347,0.043238809812869226,139.0
2018-01-13,2018,1,9,1,5,0,0,1.0,0,-1.4207910818045495,2.6319841812219282,-0.22225088747507604,215.0
2018-01-13,2018,1,10,1,5,0,0,1.0,0,-1.4207910818045495,2.8793440679275815,-0.22225088747507604,233.0
2018-01-13,2018,1,11,1,5,0,0,1.0,0,-1.4207910818045495,2.013584464457795,-0.4346426453054323,324.0
2018-01-13,2018,1,12,1,5,0,0,1.0,0,-1.3172249252954833,2.013584464457795,-0.6470344031357885,304.0
2018-01-13,2018,1,13,1,5,0,0,1.0,0,-1.3172249252954833,3.1267039546332347,-0.8594261609661448,333.0
2018-01-13,2018,1,14,1,5,0,0,1.0,0,-1.3172249252954833,2.384624294516275,-1.071817918796501,368.0
2018-01-13,2018,1,15,1,5,0,0,1.0,0,-1.4207910818045495,1.2715048043408355,-0.8594261609661448,299.0
2018-01-13,2018,1,16,1,5,0,0,1.0,0,-1.6279233948226821,3.374063841338888,-1.12491585825409,268.0
2018-01-13,2018,1,17,1,5,0,0,1.0,0,-1.7314895513317485,2.1372644078106218,-0.9125241004237338,204.0
2018-01-13,2018,1,18,1,5,0,0,1.0,0,-1.7314895513317485,1.2715048043408355,-0.9125241004237338,138.0
2018-01-13,2018,1,19,1,5,0,0,1.0,0,-1.8350557078408147,2.013584464457795,-0.9656220398813228,106.0
2018-01-13,2018,1,20,1,5,0,0,1.0,0,-1.938621864349881,2.1372644078106218,-0.9656220398813228,97.0
2018-01-13,2018,1,21,1,5,0,0,1.0,0,-1.938621864349881,2.1372644078106218,-0.9656220398813228,67.0
2018-01-13,2018,1,22,1,5,0,0,1.0,0,-2.1457541773680133,2.8793440679275815,-1.018719979338912,42.0
2018-01-13,2018,1,23,1,5,0,0,1.0,0,-2.1457541773680133,2.1372644078106218,-1.018719979338912,41.0
2018-01-14,2018,1,0,1,6,0,0,1.0,0,-2.2493203338770797,2.1372644078106218,-1.018719979338912,33.0
2018-01-14,2018,1,1,1,6,0,0,1.0,0,-2.2493203338770797,1.766224577752142,-0.8063282215085557,27.0
2018-01-14,2018,1,2,1,6,0,0,1.0,0,-2.2493203338770797,1.2715048043408355,-0.8063282215085557,8.0
2018-01-14,2018,1,3,1,6,0,0,1.0,0,-2.2493203338770797,1.2715048043408355,-0.8063282215085557,8.0
2018-01-14,2018,1,4,1,6,0,0,1.0,0,-2.352886490386146,1.766224577752142,-0.5939364636781994,5.0
2018-01-14,2018,1,5,1,6,0,0,1.0,0,-2.352886490386146,1.5188646910464887,-0.5939364636781994,3.0
2018-01-14,2018,1,6,1,6,0,0,1.0,0,-2.352886490386146,1.2715048043408355,-0.5939364636781994,12.0
2018-01-14,2018,1,7,1,6,0,0,1.0,0,-2.352886490386146,1.0241449176351822,-0.5939364636781994,32.0
2018-01-14,2018,1,8,1,6,0,0,1.0,0,-2.2493203338770797,1.0241449176351822,-1.018719979338912,51.0
2018-01-14,2018,1,9,1,6,0,0,1.0,0,-2.1457541773680133,1.5188646910464887,-1.3904055555420354,96.0
2018-01-14,2018,1,10,1,6,0,0,1.0,0,-2.0421880208589474,2.013584464457795,-1.4966014344572134,166.0
2018-01-14,2018,1,11,1,6,0,0,1.0,0,-1.938621864349881,0.15838531416539592,-1.6558952528299806,229.0
2018-01-14,2018,1,12,1,6,0,0,1.0,0,-1.8350557078408147,0.776785030929529,-1.7620911317451586,237.0
2018-01-14,2018,1,13,1,6,0,0,1.0,0,-1.7314895513317485,-0.3363344592459106,-1.8682870106603369,224.0
2018-01-14,2018,1,14,1,6,0,0,1.0,0,-1.7314895513317485,0.40574520087104915,-1.8682870106603369,209.0
2018-01-14,2018,1,15,1,6,0,0,2.0,0,-1.7314895513317485,0.6531050875767024,-2.027580829033104,251.0
2018-01-14,2018,1,16,1,6,0,0,2.0,0,-1.938621864349881,0.776785030929529,-1.6558952528299806,198.0
2018-01-14,2018,1,17,1,6,0,0,2.0,0,-1.938621864349881,-0.08897457254025733,-1.3373076160844461,157.0
2018-01-14,2018,1,18,1,6,0,0,3.0,0,-2.0421880208589474,0.40574520087104915,-1.1780137977116791,134.0
2018-01-14,2018,1,19,1,6,0,0,3.0,0,-2.0421880208589474,0.40574520087104915,-1.1780137977116791,75.0
2018-01-14,2018,1,20,1,6,0,0,2.0,0,-2.0421880208589474,0.6531050875767024,-0.9656220398813228,60.0
2018-01-14,2018,1,21,1,6,0,0,2.0,0,-2.1457541773680133,0.15838531416539592,-0.8063282215085557,57.0
2018-01-14,2018,1,22,1,6,0,0,2.0,0,-2.1457541773680133,0.6531050875767024,-0.8063282215085557,43.0
2018-01-14,2018,1,23,1,6,0,0,2.0,0,-2.1457541773680133,-0.08897457254025733,-0.8063282215085557,25.0
2018-01-15,2018,1,0,1,0,1,0,2.0,0,-2.2493203338770797,-0.08897457254025733,-0.5939364636781994,20.0
2018-01-15,2018,1,1,1,0,1,0,2.0,0,-2.2493203338770797,0.15838531416539592,-0.32844676639025416,17.0
2018-01-15,2018,1,2,1,0,1,0,3.0,0,-2.2493203338770797,-0.08897457254025733,-0.32844676639025416,8.0
2018-01-15,2018,1,3,1,0,1,0,3.0,0,-2.2493203338770797,0.15838531416539592,-0.32844676639025416,4.0
2018-01-15,2018,1,4,1,0,1,0,2.0,0,-2.2493203338770797,-0.08897457254025733,-0.32844676639025416,13.0
2018-01-15,2018,1,5,1,0,1,0,2.0,0,-2.2493203338770797,0.15838531416539592,-0.32844676639025416,17.0
2018-01-15,2018,1,6,1,0,1,0,1.0,0,-2.352886490386146,0.40574520087104915,-0.11605500855989793,27.0
2018-01-15,2018,1,7,1,0,1,0,1.0,0,-2.2493203338770797,0.15838531416539592,-0.06295706910230889,75.0
2018-01-15,2018,1,8,1,0,1,0,1.0,0,-2.1457541773680133,-0.08897457254025733,-0.32844676639025416,159.0
2018-01-15,2018,1,9,1,0,1,0,2.0,0,-2.0421880208589474,-0.3363344592459106,-0.06295706910230889,169.0
2018-01-15,2018,1,10,1,0,1,0,3.0,0,-1.8350557078408147,-0.831054232657217,-0.5408385242206104,195.0
2018-01-15,2018,1,11,1,0,1,0,2.0,0,-1.7314895513317485,-0.831054232657217,-0.2753488269326651,241.0
2018-01-15,2018,1,12,1,0,1,0,2.0,0,-1.6279233948226821,-0.3363344592459106,-0.48774058476302135,244.0
2018-01-15,2018,1,13,1,0,1,0,2.0,0,-1.6279233948226821,-0.831054232657217,-0.2753488269326651,261.0
2018-01-15,2018,1,14,1,0,1,0,1.0,0,-1.5243572383136157,-0.5836943459515638,-0.22225088747507604,253.0
2018-01-15,2018,1,15,1,0,1,0,2.0,0,-1.5243572383136157,-0.831054232657217,-0.22225088747507604,278.0
2018-01-15,2018,1,16,1,0,1,0,2.0,0,-1.5243572383136157,-0.3363344592459106,-0.00985912964471983,292.0
2018-01-15,2018,1,17,1,0,1,0,2.0,0,-1.5243572383136157,-0.3363344592459106,0.25563056764322545,339.0
2018-01-15,2018,1,18,1,0,1,0,2.0,0,-1.6279233948226821,-0.08897457254025733,0.5742182043887598,256.0
2018-01-15,2018,1,19,1,0,1,0,2.0,0,-1.6279233948226821,-0.5836943459515638,0.8397079016767051,170.0
2018-01-15,2018,1,20,1,0,1,0,2.0,0,-1.6279233948226821,-0.5836943459515638,0.8397079016767051,105.0
2018-01-15,2018,1,21,1,0,1,0,2.0,0,-1.6279233948226821,-0.5836943459515638,1.1582955384222393,93.0
2018-01-15,2018,1,22,1,0,1,0,2.0,0,-1.6279233948226821,-0.5836943459515638,1.1582955384222393,55.0
2018-01-15,2018,1,23,1,0,1,0,2.0,0,-1.6279233948226821,-0.9547341760100437,1.5299811146253628,32.0
2018-01-16,2018,1,0,1,1,0,1,2.0,0,-1.6279233948226821,-1.6968138361270033,1.5299811146253628,8.0
2018-01-16,2018,1,1,1,1,0,1,2.0,0,-1.6279233948226821,-0.831054232657217,1.5299811146253628,7.0
2018-01-16,2018,1,2,1,1,0,1,2.0,0,-1.6279233948226821,-0.831054232657217,1.5299811146253628,6.0
2018-01-16,2018,1,3,1,1,0,1,2.0,0,-1.6279233948226821,-0.831054232657217,1.5299811146253628,2.0
2018-01-16,2018,1,4,1,1,0,1,2.0,0,-1.6279233948226821,-0.9547341760100437,1.5299811146253628,13.0
2018-01-16,2018,1,5,1,1,0,1,2.0,0,-1.6279233948226821,-0.831054232657217,1.1582955384222393,72.0
2018-01-16,2018,1,6,1,1,0,1,2.0,0,-1.6279233948226821,-0.9547341760100437,1.1582955384222393,216.0
2018-01-16,2018,1,7,1,1,0,1,2.0,0,-1.6279233948226821,-0.5836943459515638,1.1582955384222393,527.0
2018-01-16,2018,1,8,1,1,0,1,2.0,0,-1.6279233948226821,-0.9547341760100437,1.1582955384222393,999.0
2018-01-16,2018,1,9,1,1,0,1,2.0,0,-1.5243572383136157,-0.9547341760100437,0.8397079016767051,476.0
2018-01-16,2018,1,10,1,1,0,1,2.0,0,-1.4207910818045495,-0.9547341760100437,0.5742182043887598,181.0
2018-01-16,2018,1,11,1,1,0,1,2.0,0,-1.3172249252954833,-0.9547341760100437,0.3087285071008145,225.0
2018-01-16,2018,1,12,1,1,0,1,1.0,0,-1.2136587687864169,-0.3363344592459106,-0.22225088747507604,245.0
2018-01-16,2018,1,13,1,1,0,1,1.0,0,-1.2136587687864169,-0.831054232657217,-0.22225088747507604,205.0
2018-01-16,2018,1,14,1,1,0,1,1.0,0,-1.0065264557682845,-1.6968138361270033,-0.5939364636781994,209.0
2018-01-16,2018,1,15,1,1,0,1,1.0,0,-1.0065264557682845,-0.9547341760100437,-0.5939364636781994,331.0
2018-01-16,2018,1,16,1,1,0,1,2.0,0,-1.0065264557682845,-1.6968138361270033,-0.5939364636781994,486.0
2018-01-16,2018,1,17,1,1,0,1,2.0,0,-1.1100926122773507,-0.831054232657217,-0.4346426453054323,910.0
2018-01-16,2018,1,18,1,1,0,1,2.0,0,-1.2136587687864169,-0.9547341760100437,-0.22225088747507604,737.0
2018-01-16,2018,1,19,1,1,0,1,2.0,0,-1.1100926122773507,-1.6968138361270033,-0.6470344031357885,400.0
2018-01-16,2018,1,20,1,1,0,1,2.0,0,-1.2136587687864169,-1.6968138361270033,-0.22225088747507604,253.0
2018-01-16,2018,1,21,1,1,0,1,2.0,0,-1.2136587687864169,-0.831054232657217,0.043238809812869226,165.0
2018-01-16,2018,1,22,1,1,0,1,2.0,0,-1.3172249252954833,-0.831054232657217,0.5742182043887598,101.0
2018-01-16,2018,1,23,1,1,0,1,2.0,0,-1.2136587687864169,0.776785030929529,0.043238809812869226,62.0
2018-01-17,2018,1,0,1,2,0,1,1.0,0,-1.3172249252954833,0.6531050875767024,0.5742182043887598,9.0
2018-01-17,2018,1,1,1,2,0,1,2.0,0,-1.4207910818045495,0.6531050875767024,0.8928058411342941,11.0
2018-01-17,2018,1,2,1,2,0,1,2.0,0,-1.4207910818045495,1.0241449176351822,0.8928058411342941,4.0
2018-01-17,2018,1,3,1,2,0,1,1.0,0,-1.5243572383136157,0.40574520087104915,1.2113934778798285,5.0
2018-01-17,2018,1,4,1,2,0,1,2.0,0,-1.6279233948226821,1.0241449176351822,1.1582955384222393,6.0
2018-01-17,2018,1,5,1,2,0,1,2.0,0,-1.8350557078408147,3.1267039546332347,0.8397079016767051,51.0
2018-01-17,2018,1,6,1,2,0,1,2.0,0,-1.938621864349881,1.2715048043408355,0.8397079016767051,96.0
2018-01-17,2018,1,7,1,2,0,1,1.0,0,-1.938621864349881,2.013584464457795,0.25563056764322545,266.0
2018-01-17,2018,1,8,1,2,0,1,2.0,0,-1.938621864349881,1.5188646910464887,0.25563056764322545,491.0
2018-01-17,2018,1,9,1,2,0,1,1.0,0,-1.938621864349881,1.5188646910464887,-0.2753488269326651,263.0
2018-01-17,2018,1,10,1,2,0,1,2.0,0,-1.938621864349881,2.1372644078106218,-0.2753488269326651,125.0
2018-01-17,2018,1,11,1,2,0,1,2.0,0,-1.8350557078408147,1.0241449176351822,-0.5408385242206104,126.0
2018-01-17,2018,1,12,1,2,0,1,2.0,0,-1.8350557078408147,1.766224577752142,-0.5408385242206104,158.0
2018-01-17,2018,1,13,1,2,0,1,2.0,0,-1.8350557078408147,2.013584464457795,-0.7532302820509666,138.0
2018-01-17,2018,1,14,1,2,0,1,2.0,0,-1.8350557078408147,1.2715048043408355,-0.9656220398813228,122.0
2018-01-17,2018,1,15,1,2,0,1,2.0,0,-1.8350557078408147,2.1372644078106218,-0.9656220398813228,176.0
2018-01-17,2018,1,16,1,2,0,1,2.0,0,-1.8350557078408147,2.1372644078106218,-0.9656220398813228,346.0
2018-01-17,2018,1,17,1,2,0,1,2.0,0,-1.938621864349881,1.0241449176351822,-0.7532302820509666,612.0
2018-01-17,2018,1,18,1,2,0,1,1.0,0,-1.938621864349881,1.5188646910464887,-0.7532302820509666,502.0
2018-01-17,2018,1,19,1,2,0,1,1.0,0,-1.938621864349881,1.2715048043408355,-0.7532302820509666,257.0
2018-01-17,2018,1,20,1,2,0,1,3.0,0,-2.0421880208589474,1.2715048043408355,-0.5408385242206104,166.0
2018-01-17,2018,1,21,1,2,0,1,2.0,0,-2.1457541773680133,1.5188646910464887,-0.32844676639025416,101.0
2018-01-17,2018,1,22,1,2,0,1,2.0,0,-2.1457541773680133,2.013584464457795,-0.5408385242206104,50.0
2018-01-17,2018,1,23,1,2,0,1,3.0,0,-2.2493203338770797,0.776785030929529,-0.32844676639025416,27.0
2018-01-18,2018,1,0,1,3,0,1,2.0,0,-2.2493203338770797,0.776785030929529,-0.32844676639025416,12.0
2018-01-18,2018,1,1,1,3,0,1,1.0,0,-2.2493203338770797,0.40574520087104915,-0.32844676639025416,2.0
2018-01-18,2018,1,2,1,3,0,1,1.0,0,-2.2493203338770797,1.5188646910464887,-0.32844676639025416,3.0
2018-01-18,2018,1,3,1,3,0,1,1.0,0,-2.2493203338770797,0.40574520087104915,-0.32844676639025416,1.0
2018-01-18,2018,1,4,1,3,0,1,1.0,0,-2.2493203338770797,0.40574520087104915,-0.32844676639025416,7.0
2018-01-18,2018,1,5,1,3,0,1,1.0,0,-2.2493203338770797,0.15838531416539592,-0.32844676639025416,56.0
2018-01-18,2018,1,6,1,3,0,1,1.0,0,-2.2493203338770797,-0.3363344592459106,-0.32844676639025416,171.0
2018-01-18,2018,1,7,1,3,0,1,1.0,0,-2.1457541773680133,0.40574520087104915,-0.8063282215085557,419.0
2018-01-18,2018,1,8,1,3,0,1,1.0,0,-1.938621864349881,0.40574520087104915,-0.9656220398813228,746.0
2018-01-18,2018,1,9,1,3,0,1,1.0,0,-1.6279233948226821,1.0241449176351822,-1.4435034949996244,426.0
2018-01-18,2018,1,10,1,3,0,1,1.0,0,-1.4207910818045495,0.6531050875767024,-1.7089931922875696,170.0
2018-01-18,2018,1,11,1,3,0,1,1.0,0,-1.2136587687864169,0.40574520087104915,-1.9213849501179259,187.0
2018-01-18,2018,1,12,1,3,0,1,1.0,0,-1.0065264557682845,0.40574520087104915,-2.2399725868634603,269.0
2018-01-18,2018,1,13,1,3,0,1,1.0,0,-0.799394142750152,-0.08897457254025733,-2.399266405236227,244.0
2018-01-18,2018,1,14,1,3,0,1,1.0,0,-0.6958279862410857,1.5188646910464887,-2.6116581630665836,205.0
2018-01-18,2018,1,15,1,3,0,1,1.0,0,-0.6958279862410857,0.776785030929529,-2.6116581630665836,296.0
2018-01-18,2018,1,16,1,3,0,1,1.0,0,-0.799394142750152,-0.3363344592459106,-2.4523643446938164,482.0
2018-01-18,2018,1,17,1,3,0,1,1.0,0,-0.799394142750152,-0.831054232657217,-2.4523643446938164,836.0
2018-01-18,2018,1,18,1,3,0,1,1.0,0,-0.9029602992592182,-0.9547341760100437,-2.133776707948282,647.0
2018-01-18,2018,1,19,1,3,0,1,1.0,0,-1.3172249252954833,-1.6968138361270033,-1.071817918796501,416.0
2018-01-18,2018,1,20,1,3,0,1,1.0,0,-1.0065264557682845,-0.9547341760100437,-2.3461684657786384,285.0
2018-01-18,2018,1,21,1,3,0,1,1.0,0,-1.1100926122773507,-0.5836943459515638,-2.2399725868634603,164.0
2018-01-18,2018,1,22,1,3,0,1,1.0,0,-1.2136587687864169,-1.6968138361270033,-1.9213849501179259,106.0
2018-01-18,2018,1,23,1,3,0,1,1.0,0,-1.6279233948226821,0.15838531416539592,0.5742182043887598,47.0
2018-01-19,2018,1,0,1,4,0,1,1.0,0,-1.6279233948226821,-0.5836943459515638,-0.00985912964471983,26.0
2018-01-19,2018,1,1,1,4,0,1,1.0,0,-1.7314895513317485,-0.08897457254025733,0.5211202649311707,9.0
2018-01-19,2018,1,2,1,4,0,1,3.0,0,-1.7314895513317485,-0.5836943459515638,0.25563056764322545,4.0
2018-01-19,2018,1,3,1,4,0,1,3.0,0,-1.7314895513317485,-0.9547341760100437,0.25563056764322545,5.0
2018-01-19,2018,1,4,1,4,0,1,1.0,0,-1.8350557078408147,-0.5836943459515638,0.5211202649311707,11.0
2018-01-19,2018,1,5,1,4,0,1,1.0,0,-1.8350557078408147,-1.6968138361270033,0.8397079016767051,55.0
2018-01-19,2018,1,6,1,4,0,1,1.0,0,-1.7314895513317485,-1.6968138361270033,0.25563056764322545,182.0
2018-01-19,2018,1,7,1,4,0,1,1.0,0,-1.7314895513317485,-1.6968138361270033,0.25563056764322545,433.0
2018-01-19,2018,1,8,1,4,0,1,1.0,0,-1.6279233948226821,-0.3363344592459106,0.8397079016767051,886.0
2018-01-19,2018,1,9,1,4,0,1,1.0,0,-1.2136587687864169,-1.6968138361270033,-0.6470344031357885,480.0
2018-01-19,2018,1,10,1,4,0,1,1.0,0,-0.6958279862410857,0.40574520087104915,-1.8682870106603369,220.0
2018-01-19,2018,1,11,1,4,0,1,3.0,0,-0.6958279862410857,-0.08897457254025733,-1.6027973133723914,321.0
2018-01-19,2018,1,12,1,4,0,1,3.0,0,-0.48869567322295315,-0.831054232657217,-2.133776707948282,399.0
2018-01-19,2018,1,13,1,4,0,1,1.0,0,-0.48869567322295315,1.0241449176351822,-2.080678768490693,394.0
2018-01-19,2018,1,14,1,4,0,1,1.0,0,-0.48869567322295315,0.776785030929529,-2.3461684657786384,340.0
2018-01-19,2018,1,15,1,4,0,1,3.0,0,-0.6958279862410857,0.40574520087104915,-1.6027973133723914,489.0
2018-01-19,2018,1,16,1,4,0,1,1.0,0,-0.799394142750152,-0.08897457254025733,-1.7620911317451586,701.0
2018-01-19,2018,1,17,1,4,0,1,1.0,0,-0.799394142750152,-0.3363344592459106,-1.9744828895755149,951.0
2018-01-19,2018,1,18,1,4,0,1,1.0,0,-1.0065264557682845,-0.5836943459515638,-1.1780137977116791,680.0
2018-01-19,2018,1,19,1,4,0,1,1.0,0,-1.2136587687864169,-0.3363344592459106,-0.6470344031357885,399.0
2018-01-19,2018,1,20,1,4,0,1,1.0,0,-1.2136587687864169,-0.3363344592459106,-1.018719979338912,212.0
2018-01-19,2018,1,21,1,4,0,1,1.0,0,-1.3172249252954833,-0.9547341760100437,-0.8594261609661448,183.0
